field_name,field_name_aliases,data_model_entity,definition,nullable,permissible_values,data_type,data_example,character_maximum_length,column_default,foreign_key_table_id
sub_image_annotation_tag_id,,,,YES,,integer,,,,sub_image_annotation_tags
sub_image_annotation_id,,,,YES,,integer,,,,sub_image_annotations
