field_name,field_name_aliases,data_model_entity,definition,nullable,permissible_values,data_type,data_example,character_maximum_length,column_default,foreign_key_table_id
id,,,,NO,,integer,,,nextval('lims_locally_unique_id_seq'::regclass),
rseq_size_selection_id,,,,YES,,integer,,,,rseq_size_selections
rseq_library_prep_id,,,,YES,,integer,,,,rseq_library_preps
rseq_library_prep_quantity_ng,,,,YES,,double precision,,,,
rseq_library_prep_quantity_fmol,,,,YES,,double precision,,,,
