field_name,field_name_aliases,data_model_entity,definition,nullable,permissible_values,data_type,data_example,character_maximum_length,column_default,foreign_key_table_id
project_code,,,,YES,,character varying,,255.0,,
gene_id,,,,YES,,integer,,,,
term,,,,YES,,character varying,,255.0,,
termtype,,,,YES,,text,,,,
