field_name,field_name_aliases,data_model_entity,definition,nullable,permissible_values,data_type,data_example,character_maximum_length,column_default,foreign_key_table_id
arc_analysis_run_id,,,,YES,,integer,,,,analysis_runs
rseq_experiment_component_id,,,,YES,,integer,,,,rseq_experiment_components
